document_id,url,file,titulo,rango,materia,no_norma,no_gaceta,fecha_publicacion,tipo_norma,match_number,term,category,subcategory,tier,matched_text,context
0404E60D225D0ACF062588E2006EE9F8,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0404E60D225D0ACF062588E2006EE9F8&action=openDocument,data\legislation\html\0404E60D225D0ACF062588E2006EE9F8.html,Ley del Digesto Jurídico Nicaragüense de la Materia de Medio Ambiente y Recursos Naturales,Leyes,Medio Ambiente y Recursos Naturales,1051,197,20/10/2022,Ley,18,servicios ambientales,direct_es,ecosystem_services,1,servicios ambientales,"Se fomentará la investigación para el desarrollo, validación y extensión de técnicas y tecnologías que potencien los beneficios de los bienes y servicios ambientales generados por el árbol, bosque y ecosistemas forestales."
0404E60D225D0ACF062588E2006EE9F8,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0404E60D225D0ACF062588E2006EE9F8&action=openDocument,data\legislation\html\0404E60D225D0ACF062588E2006EE9F8.html,Ley del Digesto Jurídico Nicaragüense de la Materia de Medio Ambiente y Recursos Naturales,Leyes,Medio Ambiente y Recursos Naturales,1051,197,20/10/2022,Ley,19,servicios ambientales,direct_es,ecosystem_services,1,servicios ambientales,"Artículo 21 Fomento del mercadeo y comercialización equitativa y justa de los bienes y servicios ambientales generados del aprovechamiento sostenible de árboles, bosque y ecosistemas forestales En este caso se impulsarán las siguientes directrices: 1."
0404E60D225D0ACF062588E2006EE9F8,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0404E60D225D0ACF062588E2006EE9F8&action=openDocument,data\legislation\html\0404E60D225D0ACF062588E2006EE9F8.html,Ley del Digesto Jurídico Nicaragüense de la Materia de Medio Ambiente y Recursos Naturales,Leyes,Medio Ambiente y Recursos Naturales,1051,197,20/10/2022,Ley,20,servicios ambientales,direct_es,ecosystem_services,1,servicios ambientales,"Se promoverá la diversificación de mercados y productos, incluyendo mercados a futuro, para mayor número de bienes y servicios ambientales provenientes del bosque y el apoyo en la inserción en los mercados internacionales."
0404E60D225D0ACF062588E2006EE9F8,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0404E60D225D0ACF062588E2006EE9F8&action=openDocument,data\legislation\html\0404E60D225D0ACF062588E2006EE9F8.html,Ley del Digesto Jurídico Nicaragüense de la Materia de Medio Ambiente y Recursos Naturales,Leyes,Medio Ambiente y Recursos Naturales,1051,197,20/10/2022,Ley,21,servicios ambientales,direct_es,ecosystem_services,1,servicios ambientales,"El Instituto Nacional Forestal promoverán el establecimiento de la Bolsa Forestal de Nicaragua (BOLFOR), para la comercialización de productos maderable, no maderables y servicios ambientales provenientes de los bosques artificiales o naturales de Nicaragua."
0404E60D225D0ACF062588E2006EE9F8,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0404E60D225D0ACF062588E2006EE9F8&action=openDocument,data\legislation\html\0404E60D225D0ACF062588E2006EE9F8.html,Ley del Digesto Jurídico Nicaragüense de la Materia de Medio Ambiente y Recursos Naturales,Leyes,Medio Ambiente y Recursos Naturales,1051,197,20/10/2022,Ley,22,servicios ambientales,direct_es,ecosystem_services,1,servicios ambientales,"Se fomentará el pago de servicios ambientales y modalidades afines, como mecanismos para incentivar los mercados de secuestro y almacenamiento de dióxido de carbono, belleza escénica, conocimientos etno botánicos, producción con mejoramiento y calidad del agua, biodiversidad, entre otros beneficios ambientales maderables y no maderables producidos por el bosque."
0404E60D225D0ACF062588E2006EE9F8,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0404E60D225D0ACF062588E2006EE9F8&action=openDocument,data\legislation\html\0404E60D225D0ACF062588E2006EE9F8.html,Ley del Digesto Jurídico Nicaragüense de la Materia de Medio Ambiente y Recursos Naturales,Leyes,Medio Ambiente y Recursos Naturales,1051,197,20/10/2022,Ley,23,servicios ambientales,direct_es,ecosystem_services,1,servicios ambientales,"Se promoverán mecanismos para la reactivación y capitalización del Fondo Nacional del Ambiente (FNA), administrado por el Ministerio del Ambiente y de los Recursos Naturales (MARENA) para la gestión de los servicios ambientales y capitalización del Fondo Nacional de Desarrollo Forestal (FONADEFO), administrado por el Instituto Nacional Forestal (INAFOR), para la reposición y manejo forestal sostenible en las cuencas hidrográficas nicaragüenses."
0404E60D225D0ACF062588E2006EE9F8,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0404E60D225D0ACF062588E2006EE9F8&action=openDocument,data\legislation\html\0404E60D225D0ACF062588E2006EE9F8.html,Ley del Digesto Jurídico Nicaragüense de la Materia de Medio Ambiente y Recursos Naturales,Leyes,Medio Ambiente y Recursos Naturales,1051,197,20/10/2022,Ley,24,servicios ambientales,direct_es,ecosystem_services,1,Servicios Ambientales,"Se fomentará el mercado de Pagos por Servicios Ambientales (PSA), para las diferentes modalidades de reposición forestal sustentadas en el manejo de los ecosistemas forestales, establecimiento de plantaciones forestales puras o mixtas, manejo de regeneración natural y los sistemas agroforestales."
0404E60D225D0ACF062588E2006EE9F8,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0404E60D225D0ACF062588E2006EE9F8&action=openDocument,data\legislation\html\0404E60D225D0ACF062588E2006EE9F8.html,Ley del Digesto Jurídico Nicaragüense de la Materia de Medio Ambiente y Recursos Naturales,Leyes,Medio Ambiente y Recursos Naturales,1051,197,20/10/2022,Ley,25,servicios ambientales,direct_es,ecosystem_services,1,servicios ambientales,"Se promoverá la ampliación del marco de incentivos forestales para el beneficio equitativo hacia los diferentes actores y eslabones de las cadenas de valor de productos maderables, no maderables y servicios ambientales derivados del árbol, bosque o ecosistemas forestales."
0404E60D225D0ACF062588E2006EE9F8,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0404E60D225D0ACF062588E2006EE9F8&action=openDocument,data\legislation\html\0404E60D225D0ACF062588E2006EE9F8.html,Ley del Digesto Jurídico Nicaragüense de la Materia de Medio Ambiente y Recursos Naturales,Leyes,Medio Ambiente y Recursos Naturales,1051,197,20/10/2022,Ley,26,servicios ambientales,direct_es,ecosystem_services,1,Servicios Ambientales,"Servicios Ambientales del Bosque: Beneficios que brindan el bosque y las plantaciones forestales y que inciden directamente en la protección y el mejoramiento del medio ambiente, entre estos la mitigación de emisiones de gases de efecto invernadero, regulación y protección hidrológica, conservación de la biodiversidad, reducción de la vulnerabilidad ante desastres naturales."
0404E60D225D0ACF062588E2006EE9F8,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0404E60D225D0ACF062588E2006EE9F8&action=openDocument,data\legislation\html\0404E60D225D0ACF062588E2006EE9F8.html,Ley del Digesto Jurídico Nicaragüense de la Materia de Medio Ambiente y Recursos Naturales,Leyes,Medio Ambiente y Recursos Naturales,1051,197,20/10/2022,Ley,27,servicios ambientales,direct_es,ecosystem_services,1,SERVICIOS AMBIENTALES,SERVICIOS AMBIENTALES: Son beneficios que brindan los ecosistemas a la sociedad y que inciden directa o indirectamente en la protección y mejoramiento del ambiente y en la calidad de vida de las personas.
0404E60D225D0ACF062588E2006EE9F8,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0404E60D225D0ACF062588E2006EE9F8&action=openDocument,data\legislation\html\0404E60D225D0ACF062588E2006EE9F8.html,Ley del Digesto Jurídico Nicaragüense de la Materia de Medio Ambiente y Recursos Naturales,Leyes,Medio Ambiente y Recursos Naturales,1051,197,20/10/2022,Ley,28,servicios ambientales,direct_es,ecosystem_services,1,servicios ambientales,2.2 Identificación de los bienes y servicios ambientales.
0404E60D225D0ACF062588E2006EE9F8,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0404E60D225D0ACF062588E2006EE9F8&action=openDocument,data\legislation\html\0404E60D225D0ACF062588E2006EE9F8.html,Ley del Digesto Jurídico Nicaragüense de la Materia de Medio Ambiente y Recursos Naturales,Leyes,Medio Ambiente y Recursos Naturales,1051,197,20/10/2022,Ley,29,servicios ambientales,direct_es,ecosystem_services,1,servicios ambientales,"Promover el desarrollo regional basado en la producción y uso sostenible de los recursos naturales, diversificación y aplicación de tecnologías de bajo impacto ambiental, manteniendo ambientes naturales con altos valores de servicios ambientales y procesos ecológicos esenciales para la sostenibilidad, respetando el manejo de cada área protegida que la íntegra."
0404E60D225D0ACF062588E2006EE9F8,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0404E60D225D0ACF062588E2006EE9F8&action=openDocument,data\legislation\html\0404E60D225D0ACF062588E2006EE9F8.html,Ley del Digesto Jurídico Nicaragüense de la Materia de Medio Ambiente y Recursos Naturales,Leyes,Medio Ambiente y Recursos Naturales,1051,197,20/10/2022,Ley,30,bienes y servicios ambientales,direct_es,ecosystem_services,1,bienes y servicios ambientales,"III Que por la importancia estratégica para el desarrollo del país de las Reservas de Biosfera Río San Juan y BOSAWAS, por los invaluables bienes y servicios ambientales que ofrecen para el mantenimiento del equilibrio natural, así como su potencial para el abastecimiento de agua y energía, la formación de patrones de clima que benefician la economía nacional, su rica biodiversidad aún desconocida, y su valor social por constituir espacios de vida de importantes etnias y pueblos indígenas."
0404E60D225D0ACF062588E2006EE9F8,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0404E60D225D0ACF062588E2006EE9F8&action=openDocument,data\legislation\html\0404E60D225D0ACF062588E2006EE9F8.html,Ley del Digesto Jurídico Nicaragüense de la Materia de Medio Ambiente y Recursos Naturales,Leyes,Medio Ambiente y Recursos Naturales,1051,197,20/10/2022,Ley,31,bienes y servicios ambientales,direct_es,ecosystem_services,1,bienes y servicios ambientales,"Se fomentará la investigación para el desarrollo, validación y extensión de técnicas y tecnologías que potencien los beneficios de los bienes y servicios ambientales generados por el árbol, bosque y ecosistemas forestales."
0404E60D225D0ACF062588E2006EE9F8,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0404E60D225D0ACF062588E2006EE9F8&action=openDocument,data\legislation\html\0404E60D225D0ACF062588E2006EE9F8.html,Ley del Digesto Jurídico Nicaragüense de la Materia de Medio Ambiente y Recursos Naturales,Leyes,Medio Ambiente y Recursos Naturales,1051,197,20/10/2022,Ley,32,bienes y servicios ambientales,direct_es,ecosystem_services,1,bienes y servicios ambientales,"Artículo 21 Fomento del mercadeo y comercialización equitativa y justa de los bienes y servicios ambientales generados del aprovechamiento sostenible de árboles, bosque y ecosistemas forestales En este caso se impulsarán las siguientes directrices: 1."
0404E60D225D0ACF062588E2006EE9F8,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0404E60D225D0ACF062588E2006EE9F8&action=openDocument,data\legislation\html\0404E60D225D0ACF062588E2006EE9F8.html,Ley del Digesto Jurídico Nicaragüense de la Materia de Medio Ambiente y Recursos Naturales,Leyes,Medio Ambiente y Recursos Naturales,1051,197,20/10/2022,Ley,33,bienes y servicios ambientales,direct_es,ecosystem_services,1,bienes y servicios ambientales,"Se promoverá la diversificación de mercados y productos, incluyendo mercados a futuro, para mayor número de bienes y servicios ambientales provenientes del bosque y el apoyo en la inserción en los mercados internacionales."
0404E60D225D0ACF062588E2006EE9F8,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0404E60D225D0ACF062588E2006EE9F8&action=openDocument,data\legislation\html\0404E60D225D0ACF062588E2006EE9F8.html,Ley del Digesto Jurídico Nicaragüense de la Materia de Medio Ambiente y Recursos Naturales,Leyes,Medio Ambiente y Recursos Naturales,1051,197,20/10/2022,Ley,34,bienes y servicios ambientales,direct_es,ecosystem_services,1,bienes y servicios ambientales,2.2 Identificación de los bienes y servicios ambientales.
0404E60D225D0ACF062588E2006EE9F8,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0404E60D225D0ACF062588E2006EE9F8&action=openDocument,data\legislation\html\0404E60D225D0ACF062588E2006EE9F8.html,Ley del Digesto Jurídico Nicaragüense de la Materia de Medio Ambiente y Recursos Naturales,Leyes,Medio Ambiente y Recursos Naturales,1051,197,20/10/2022,Ley,35,pago por servicios ambientales,economic_instruments,payments,2,Pago por Servicios Ambientales,"Pago por Servicios Ambientales: Instrumento de gestión ambiental, de naturaleza económica que permite valorar y establecer un pago por los servicios que brindan los ecosistemas, logrando con ello introducir los costos ambientales en los flujos de caja de las actividades productivas de diferentes niveles, en los ámbitos público y privado."
0404E60D225D0ACF062588E2006EE9F8,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0404E60D225D0ACF062588E2006EE9F8&action=openDocument,data\legislation\html\0404E60D225D0ACF062588E2006EE9F8.html,Ley del Digesto Jurídico Nicaragüense de la Materia de Medio Ambiente y Recursos Naturales,Leyes,Medio Ambiente y Recursos Naturales,1051,197,20/10/2022,Ley,36,pago por servicios ambientales,economic_instruments,payments,2,Pago por Servicios Ambientales,"Capítulo II De los Instrumentos para la Gestión Ambiental Artículo 11 Son instrumentos para la gestión ambiental el conjunto de políticas, directrices, normas técnicas y legales, actividades, programas, proyectos e instituciones que permiten la aplicación de los Principios Generales Ambientales y la consecución de los objetivos ambientales del país, entre estos, los siguientes: 1) De la Planificación y Legislación; 2) Del Ordenamiento Ambiental del Territorio; 3) De las Áreas Protegidas; 4) De Permisos y Evaluaciones del Impacto Ambiental, 5) Del Sistema Nacional de Información Ambiental; 6) De la Educación, Divulgación y Desarrollo Científico y Tecnológico; 7) De los Incentivos; 8) De las Inversiones Públicas; 9) Del Fondo Nacional del Ambiente; 10) De la Declaración de Áreas contaminadas y de las Emergencias Ambientales; 11) Del Sistema de Pago por Servicios Ambientales; 12) De la Auditoría Ambiental; 13) Del Cambio Climático y su Gestión; y 14) De la Seguridad por efectos de sustancias químicas, tóxicas y contaminantes."
0404E60D225D0ACF062588E2006EE9F8,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0404E60D225D0ACF062588E2006EE9F8&action=openDocument,data\legislation\html\0404E60D225D0ACF062588E2006EE9F8.html,Ley del Digesto Jurídico Nicaragüense de la Materia de Medio Ambiente y Recursos Naturales,Leyes,Medio Ambiente y Recursos Naturales,1051,197,20/10/2022,Ley,37,pago por servicios ambientales,economic_instruments,payments,2,Pago por Servicios Ambientales,"Sección XI Del Pago por Servicios Ambientales Artículo 57 Crease el Sistema de Valoración y Pagos por Servicios Ambientales, como instrumento de gestión ambiental, con el fin de valorar y establecer un pago por los servicios, así como, generar financiamiento e incentivos para la promoción de la conservación, preservación y uso sostenible del ambiente y los recursos naturales."
0404E60D225D0ACF062588E2006EE9F8,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0404E60D225D0ACF062588E2006EE9F8&action=openDocument,data\legislation\html\0404E60D225D0ACF062588E2006EE9F8.html,Ley del Digesto Jurídico Nicaragüense de la Materia de Medio Ambiente y Recursos Naturales,Leyes,Medio Ambiente y Recursos Naturales,1051,197,20/10/2022,Ley,38,pago por servicios ambientales,economic_instruments,payments,2,Pago por Servicios Ambientales,"El Poder Ejecutivo reglamentará las disposiciones relativas al Sistema de Valoración y Pago por Servicios Ambientales creado en la presente Ley, el que debe contener al menos lo siguiente: 1) Marco institucional ejecutivo y participativo del Sistema de Valoración y Pago por Servicios Ambientales, creando su respectiva estructura y organización administrativa."
0404E60D225D0ACF062588E2006EE9F8,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0404E60D225D0ACF062588E2006EE9F8&action=openDocument,data\legislation\html\0404E60D225D0ACF062588E2006EE9F8.html,Ley del Digesto Jurídico Nicaragüense de la Materia de Medio Ambiente y Recursos Naturales,Leyes,Medio Ambiente y Recursos Naturales,1051,197,20/10/2022,Ley,39,pago por servicios ambientales,economic_instruments,payments,2,Pago por Servicios Ambientales,"El Poder Ejecutivo reglamentará las disposiciones relativas al Sistema de Valoración y Pago por Servicios Ambientales creado en la presente Ley, el que debe contener al menos lo siguiente: 1) Marco institucional ejecutivo y participativo del Sistema de Valoración y Pago por Servicios Ambientales, creando su respectiva estructura y organización administrativa."
0404E60D225D0ACF062588E2006EE9F8,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0404E60D225D0ACF062588E2006EE9F8&action=openDocument,data\legislation\html\0404E60D225D0ACF062588E2006EE9F8.html,Ley del Digesto Jurídico Nicaragüense de la Materia de Medio Ambiente y Recursos Naturales,Leyes,Medio Ambiente y Recursos Naturales,1051,197,20/10/2022,Ley,40,pago por servicios ambientales,economic_instruments,payments,2,pago por servicios ambientales,2) Objetivos del Sistema dirigidos a facilitar el proceso de pago por servicios ambientales.
0404E60D225D0ACF062588E2006EE9F8,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0404E60D225D0ACF062588E2006EE9F8&action=openDocument,data\legislation\html\0404E60D225D0ACF062588E2006EE9F8.html,Ley del Digesto Jurídico Nicaragüense de la Materia de Medio Ambiente y Recursos Naturales,Leyes,Medio Ambiente y Recursos Naturales,1051,197,20/10/2022,Ley,41,pago por servicios ambientales,economic_instruments,payments,2,pago por servicios ambientales,4) Esferas de acción institucional para promover el pago por servicios ambientales en el país.
0404E60D225D0ACF062588E2006EE9F8,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0404E60D225D0ACF062588E2006EE9F8&action=openDocument,data\legislation\html\0404E60D225D0ACF062588E2006EE9F8.html,Ley del Digesto Jurídico Nicaragüense de la Materia de Medio Ambiente y Recursos Naturales,Leyes,Medio Ambiente y Recursos Naturales,1051,197,20/10/2022,Ley,42,pagos por servicios ambientales,economic_instruments,payments,2,Pagos por Servicios Ambientales,"Sección XI Del Pago por Servicios Ambientales Artículo 57 Crease el Sistema de Valoración y Pagos por Servicios Ambientales, como instrumento de gestión ambiental, con el fin de valorar y establecer un pago por los servicios, así como, generar financiamiento e incentivos para la promoción de la conservación, preservación y uso sostenible del ambiente y los recursos naturales."
0404E60D225D0ACF062588E2006EE9F8,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0404E60D225D0ACF062588E2006EE9F8&action=openDocument,data\legislation\html\0404E60D225D0ACF062588E2006EE9F8.html,Ley del Digesto Jurídico Nicaragüense de la Materia de Medio Ambiente y Recursos Naturales,Leyes,Medio Ambiente y Recursos Naturales,1051,197,20/10/2022,Ley,43,pagos por servicios ambientales,economic_instruments,payments,2,Pagos por Servicios Ambientales,"Se promoverá a través de la forestería comunitaria, la incorporación del valor integral del bosque, promoviendo los beneficios económicos, sociales y ambientales percibidos directamente por los pueblos indígenas y comunidades étnicas, mediante los usos como el ecoturismo, los Pagos por Servicios Ambientales (PSA), el aprovechamiento de los productos forestales no maderables, y los sistemas agroforestales, silvopastoriles, y de plantaciones."
0404E60D225D0ACF062588E2006EE9F8,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0404E60D225D0ACF062588E2006EE9F8&action=openDocument,data\legislation\html\0404E60D225D0ACF062588E2006EE9F8.html,Ley del Digesto Jurídico Nicaragüense de la Materia de Medio Ambiente y Recursos Naturales,Leyes,Medio Ambiente y Recursos Naturales,1051,197,20/10/2022,Ley,44,pagos por servicios ambientales,economic_instruments,payments,2,Pagos por Servicios Ambientales,"Se fomentará el mercado de Pagos por Servicios Ambientales (PSA), para las diferentes modalidades de reposición forestal sustentadas en el manejo de los ecosistemas forestales, establecimiento de plantaciones forestales puras o mixtas, manejo de regeneración natural y los sistemas agroforestales."
0DEFF1D487DFBA9A062589500072CFA8,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0DEFF1D487DFBA9A062589500072CFA8&action=openDocument,data\legislation\html\0DEFF1D487DFBA9A062589500072CFA8.html,"Texto Consolidado, Decreto Ejecutivo Nº. 69-2008, Política Nacional de Desarrollo Sostenible del Sector Forestal de Nicaragua",Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,69-2008,197,20/10/2022,Decreto,1,servicios ambientales,direct_es,ecosystem_services,1,servicios ambientales,"Las instituciones gubernamentales respectivas en coordinación con la sociedad civil, fortalecerán los mecanismos de vigilancia y control para garantizar la protección física de los bienes maderables, no maderables y servicios ambientales generados por el Patrimonio Forestal."
0DEFF1D487DFBA9A062589500072CFA8,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0DEFF1D487DFBA9A062589500072CFA8&action=openDocument,data\legislation\html\0DEFF1D487DFBA9A062589500072CFA8.html,"Texto Consolidado, Decreto Ejecutivo Nº. 69-2008, Política Nacional de Desarrollo Sostenible del Sector Forestal de Nicaragua",Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,69-2008,197,20/10/2022,Decreto,2,servicios ambientales,direct_es,ecosystem_services,1,Servicios Ambientales,"Se promoverá a través de la forestería comunitaria, la incorporación del valor integral del bosque, promoviendo los beneficios económicos, sociales y ambientales percibidos directamente por los pueblos indígenas y comunidades étnicas, mediante los usos como el ecoturismo, los Pagos por Servicios Ambientales (PSA), el aprovechamiento de los productos forestales no maderables, y los sistemas agroforestales, silvopastoriles, y de plantaciones."
0DEFF1D487DFBA9A062589500072CFA8,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0DEFF1D487DFBA9A062589500072CFA8&action=openDocument,data\legislation\html\0DEFF1D487DFBA9A062589500072CFA8.html,"Texto Consolidado, Decreto Ejecutivo Nº. 69-2008, Política Nacional de Desarrollo Sostenible del Sector Forestal de Nicaragua",Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,69-2008,197,20/10/2022,Decreto,3,servicios ambientales,direct_es,ecosystem_services,1,servicios ambientales,"Se fomentará la investigación para el desarrollo, validación y extensión de técnicas y tecnologías que potencien los beneficios de los bienes y servicios ambientales generados por el árbol, bosque y ecosistemas forestales."
0DEFF1D487DFBA9A062589500072CFA8,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0DEFF1D487DFBA9A062589500072CFA8&action=openDocument,data\legislation\html\0DEFF1D487DFBA9A062589500072CFA8.html,"Texto Consolidado, Decreto Ejecutivo Nº. 69-2008, Política Nacional de Desarrollo Sostenible del Sector Forestal de Nicaragua",Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,69-2008,197,20/10/2022,Decreto,4,servicios ambientales,direct_es,ecosystem_services,1,servicios ambientales,"Artículo 21 Fomento del mercadeo y comercialización equitativa y justa de los bienes y servicios ambientales generados del aprovechamiento sostenible de árboles, bosque y ecosistemas forestales En este caso se impulsarán las siguientes directrices: 1."
0DEFF1D487DFBA9A062589500072CFA8,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0DEFF1D487DFBA9A062589500072CFA8&action=openDocument,data\legislation\html\0DEFF1D487DFBA9A062589500072CFA8.html,"Texto Consolidado, Decreto Ejecutivo Nº. 69-2008, Política Nacional de Desarrollo Sostenible del Sector Forestal de Nicaragua",Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,69-2008,197,20/10/2022,Decreto,5,servicios ambientales,direct_es,ecosystem_services,1,servicios ambientales,"Se promoverá la diversificación de mercados y productos, incluyendo mercados a futuro, para mayor número de bienes y servicios ambientales provenientes del bosque y el apoyo en la inserción en los mercados internacionales."
0DEFF1D487DFBA9A062589500072CFA8,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0DEFF1D487DFBA9A062589500072CFA8&action=openDocument,data\legislation\html\0DEFF1D487DFBA9A062589500072CFA8.html,"Texto Consolidado, Decreto Ejecutivo Nº. 69-2008, Política Nacional de Desarrollo Sostenible del Sector Forestal de Nicaragua",Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,69-2008,197,20/10/2022,Decreto,6,servicios ambientales,direct_es,ecosystem_services,1,servicios ambientales,"El Instituto Nacional Forestal promoverán el establecimiento de la Bolsa Forestal de Nicaragua (BOLFOR), para la comercialización de productos maderable, no maderables y servicios ambientales provenientes de los bosques artificiales o naturales de Nicaragua."
0DEFF1D487DFBA9A062589500072CFA8,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0DEFF1D487DFBA9A062589500072CFA8&action=openDocument,data\legislation\html\0DEFF1D487DFBA9A062589500072CFA8.html,"Texto Consolidado, Decreto Ejecutivo Nº. 69-2008, Política Nacional de Desarrollo Sostenible del Sector Forestal de Nicaragua",Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,69-2008,197,20/10/2022,Decreto,7,servicios ambientales,direct_es,ecosystem_services,1,servicios ambientales,"Se fomentará el pago de servicios ambientales y modalidades afines, como mecanismos para incentivar los mercados de secuestro y almacenamiento de dióxido de carbono, belleza escénica, conocimientos etno botánicos, producción con mejoramiento y calidad del agua, biodiversidad, entre otros beneficios ambientales maderables y no maderables producidos por el bosque."
0DEFF1D487DFBA9A062589500072CFA8,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0DEFF1D487DFBA9A062589500072CFA8&action=openDocument,data\legislation\html\0DEFF1D487DFBA9A062589500072CFA8.html,"Texto Consolidado, Decreto Ejecutivo Nº. 69-2008, Política Nacional de Desarrollo Sostenible del Sector Forestal de Nicaragua",Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,69-2008,197,20/10/2022,Decreto,8,servicios ambientales,direct_es,ecosystem_services,1,servicios ambientales,"Se promoverán mecanismos para la reactivación y capitalización del Fondo Nacional del Ambiente (FNA), administrado por el Ministerio del Ambiente y de los Recursos Naturales (MARENA) para la gestión de los servicios ambientales y capitalización del Fondo Nacional de Desarrollo Forestal (FONADEFO), administrado por el Instituto Nacional Forestal (INAFOR), para la reposición y manejo forestal sostenible en las cuencas hidrográficas nicaragüenses."
0DEFF1D487DFBA9A062589500072CFA8,http://legislacion.asamblea.nacional.gob.ni/Normaweb.nsf/xpNormaJuridica.xsp?documentId=0DEFF1D487DFBA9A062589500072CFA8&action=openDocument,data\legislation\html\0DEFF1D487DFBA9A062589500072CFA8.html,"Texto Consolidado, Decreto Ejecutivo Nº. 69-2008, Política Nacional de Desarrollo Sostenible del Sector Forestal de Nicaragua",Decretos Ejecutivos,Medio Ambiente y Recursos Naturales,69-2008,197,20/10/2022,Decreto,9,servicios ambientales,direct_es,ecosystem_services,1,Servicios Ambientales,"Se fomentará el mercado de Pagos por Servicios Ambientales (PSA), para las diferentes modalidades de reposición forestal sustentadas en el manejo de los ecosistemas forestales, establecimiento de plantaciones forestales puras o mixtas, manejo de regeneración natural y los sistemas agroforestales."
